user_id,final_group,perk
529216,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529224,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529229,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529231,business_booker,"Lounge access, priority boarding & check in"
529237,business_booker,"Lounge access, priority boarding & check in"
529249,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529284,window_shopper,"15% book now voucher, info mails about chosen destinations"
529309,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529332,business_booker,"Lounge access, priority boarding & check in"
529338,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529362,business_booker,"Lounge access, priority boarding & check in"
529406,business_booker,"Lounge access, priority boarding & check in"
529420,window_shopper,"15% book now voucher, info mails about chosen destinations"
529421,business_booker,"Lounge access, priority boarding & check in"
529422,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529424,business_booker,"Lounge access, priority boarding & check in"
529428,business_booker,"Lounge access, priority boarding & check in"
529436,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529488,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529501,business_booker,"Lounge access, priority boarding & check in"
529502,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529510,business_booker,"Lounge access, priority boarding & check in"
529513,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529520,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
529566,business_booker,"Lounge access, priority boarding & check in"
529602,business_booker,"Lounge access, priority boarding & check in"
529677,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529678,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529689,business_booker,"Lounge access, priority boarding & check in"
529695,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529704,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529734,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529737,window_shopper,"15% book now voucher, info mails about chosen destinations"
529768,business_booker,"Lounge access, priority boarding & check in"
529781,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
529783,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529787,business_booker,"Lounge access, priority boarding & check in"
529801,business_booker,"Lounge access, priority boarding & check in"
529831,business_booker,"Lounge access, priority boarding & check in"
529840,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529845,business_booker,"Lounge access, priority boarding & check in"
529857,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
529879,business_booker,"Lounge access, priority boarding & check in"
529887,business_booker,"Lounge access, priority boarding & check in"
529913,window_shopper,"15% book now voucher, info mails about chosen destinations"
529940,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
529972,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530004,business_booker,"Lounge access, priority boarding & check in"
530039,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530090,business_booker,"Lounge access, priority boarding & check in"
530118,business_booker,"Lounge access, priority boarding & check in"
530188,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530196,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
530199,groups,"Free bags, 10% discount on bookings for 5+ seats"
530213,business_booker,"Lounge access, priority boarding & check in"
530223,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530240,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530277,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530278,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530282,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530298,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530315,business_booker,"Lounge access, priority boarding & check in"
530322,business_booker,"Lounge access, priority boarding & check in"
530329,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
530365,business_booker,"Lounge access, priority boarding & check in"
530371,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
530374,business_booker,"Lounge access, priority boarding & check in"
530379,business_booker,"Lounge access, priority boarding & check in"
530383,business_booker,"Lounge access, priority boarding & check in"
530385,business_booker,"Lounge access, priority boarding & check in"
530421,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530427,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530453,window_shopper,"15% book now voucher, info mails about chosen destinations"
530463,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530468,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
530514,business_booker,"Lounge access, priority boarding & check in"
530543,business_booker,"Lounge access, priority boarding & check in"
530563,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530579,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530581,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
530585,business_booker,"Lounge access, priority boarding & check in"
530592,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530599,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
530607,business_booker,"Lounge access, priority boarding & check in"
530625,business_booker,"Lounge access, priority boarding & check in"
530627,business_booker,"Lounge access, priority boarding & check in"
530633,window_shopper,"15% book now voucher, info mails about chosen destinations"
530645,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530649,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530656,business_booker,"Lounge access, priority boarding & check in"
530665,business_booker,"Lounge access, priority boarding & check in"
530666,business_booker,"Lounge access, priority boarding & check in"
530667,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530672,window_shopper,"15% book now voucher, info mails about chosen destinations"
530673,window_shopper,"15% book now voucher, info mails about chosen destinations"
530687,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530719,business_booker,"Lounge access, priority boarding & check in"
530720,business_booker,"Lounge access, priority boarding & check in"
530724,business_booker,"Lounge access, priority boarding & check in"
530739,business_booker,"Lounge access, priority boarding & check in"
530743,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530754,business_booker,"Lounge access, priority boarding & check in"
530773,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530775,business_booker,"Lounge access, priority boarding & check in"
530797,business_booker,"Lounge access, priority boarding & check in"
530801,business_booker,"Lounge access, priority boarding & check in"
530810,business_booker,"Lounge access, priority boarding & check in"
530811,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
530833,business_booker,"Lounge access, priority boarding & check in"
530869,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
530873,window_shopper,"15% book now voucher, info mails about chosen destinations"
530881,business_booker,"Lounge access, priority boarding & check in"
530906,business_booker,"Lounge access, priority boarding & check in"
530949,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
530950,business_booker,"Lounge access, priority boarding & check in"
530978,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
